product_id,week_since_launch,weekly_rx,cumulative_rx
P109,16,2210,45662
P109,17,1619,47281
P109,18,1767,49048
P109,19,1670,50718
P109,20,1359,52077
P109,21,1462,53539
P109,22,1428,54966
P109,23,1284,56250
P109,24,816,57065
P109,25,1444,58509
P109,26,1022,59531
P109,27,912,60443
P109,28,912,61355
P109,29,946,62301
P109,30,429,62730
P109,31,584,63314
P109,32,864,64177
P109,33,684,64861
P109,34,381,65242
P109,35,474,65716
P109,36,276,65992
P109,37,271,66263
P109,38,284,66547
P109,39,440,66987
P109,40,263,67250
P109,41,343,67593
P109,42,148,67742
P109,43,74,67815
P109,44,0,67815
P109,45,154,67969
P109,46,182,68151
P109,47,0,68151
P109,48,273,68424
P109,49,203,68626
P109,50,0,68626
P109,51,64,68690
P109,52,166,68856
P110,1,92,92
P110,2,113,205
P110,3,83,288
P110,4,95,383
P110,5,77,459
P110,6,98,557
P110,7,84,641
P110,8,99,740
P110,9,84,823
P110,10,118,942
P110,11,112,1054
P110,12,96,1150
P110,13,108,1258
P110,14,122,1380
P110,15,83,1463
P110,16,102,1565
P110,17,97,1662
P110,18,72,1734
P110,19,88,1822
P110,20,90,1912
P110,21,86,1998
P110,22,103,2100
P110,23,111,2211
P110,24,92,2303
P110,25,95,2398
P110,26,83,2482
P110,27,78,2559
P110,28,65,2624
P110,29,81,2705
P110,30,86,2791
P110,31,69,2860
P110,32,65,2925
P110,33,94,3019
P110,34,101,3120
P110,35,64,3184
P110,36,76,3260
P110,37,69,3329
P110,38,78,3406
P110,39,66,3472
P110,40,95,3567
P110,41,55,3621
P110,42,85,3707
P110,43,78,3785
P110,44,54,3839
P110,45,71,3910
P110,46,75,3984
P110,47,58,4043
P110,48,45,4088
P110,49,69,4156
P110,50,65,4222
P110,51,48,4269
P110,52,58,4328
P111,1,3,3
P111,2,13,15
P111,3,10,26
P111,4,8,34
P111,5,17,50
P111,6,19,70
P111,7,8,78
P111,8,14,92
P111,9,11,103
P111,10,10,113
P111,11,12,125
P111,12,11,135
P111,13,8,143
P111,14,14,158
P111,15,3,160
P111,16,14,174
P111,17,17,191
P111,18,10,201
P111,19,10,211
P111,20,22,234
P111,21,13,247
P111,22,9,256
P111,23,20,276
P111,24,14,290
P111,25,12,302
P111,26,16,318
P111,27,14,332
P111,28,16,348
P111,29,14,361
P111,30,17,378
P111,31,15,393
P111,32,15,408
P111,33,11,419
P111,34,19,438
P111,35,15,453
P111,36,22,475
P111,37,17,492
P111,38,11,503
P111,39,13,516
P111,40,12,528
P111,41,27,555
P111,42,13,568
P111,43,11,579
P111,44,20,599
P111,45,13,612
P111,46,19,631
P111,47,18,649
P111,48,12,661
P111,49,20,681
P111,50,19,700
P111,51,12,713
P111,52,19,731
P112,1,38,38
P112,2,33,71
P112,3,48,118
P112,4,32,151
P112,5,56,206
P112,6,53,259
P112,7,64,323
P112,8,89,412
P112,9,78,490
P112,10,101,592
P112,11,98,690
P112,12,69,758
P112,13,96,855
P112,14,146,1001
P112,15,165,1167
P112,16,205,1372
P112,17,199,1571
P112,18,205,1775
P112,19,275,2050
P112,20,270,2320
P112,21,294,2614
P112,22,177,2790
P112,23,299,3089
P112,24,360,3450
P112,25,349,3799
P112,26,301,4100
P112,27,354,4454
P112,28,334,4788
P112,29,365,5153
P112,30,398,5551
P112,31,274,5825
P112,32,204,6028
P112,33,305,6333
P112,34,293,6625
P112,35,276,6902
P112,36,166,7067
P112,37,178,7245
P112,38,126,7370
P112,39,147,7518
P112,40,159,7677
P112,41,99,7775
P112,42,127,7902
P112,43,83,7985
P112,44,73,8058
P112,45,91,8149
P112,46,51,8200
P112,47,66,8266
P112,48,53,8319
P112,49,47,8367
P112,50,46,8413
P112,51,40,8453
P112,52,25,8479
P113,1,295,295
P113,2,296,592
P113,3,350,942
P113,4,377,1319
P113,5,318,1638
P113,6,268,1905
P113,7,348,2254
P113,8,331,2585
P113,9,282,2867
P113,10,373,3240
P113,11,317,3557
P113,12,367,3924
P113,13,368,4292
P113,14,302,4594
P113,15,293,4887
P113,16,221,5108
P113,17,285,5393
P113,18,275,5668
P113,19,198,5866
P113,20,262,6128
P113,21,272,6400
P113,22,290,6690
P113,23,224,6914
P113,24,261,7175
P113,25,230,7405
P113,26,209,7614
P113,27,252,7867
P113,28,156,8022
P113,29,176,8199
P113,30,147,8346
P113,31,155,8501
P113,32,173,8674
P113,33,183,8857
P113,34,140,8997
P113,35,155,9151
P113,36,152,9304
P113,37,153,9457
P113,38,189,9646
P113,39,120,9765
P113,40,123,9888
P113,41,124,10012
P113,42,105,10117
P113,43,123,10240
P113,44,128,10368
P113,45,86,10454
P113,46,90,10544
P113,47,113,10658
P113,48,72,10730
P113,49,49,10779
P113,50,96,10875
P113,51,110,10985
P113,52,9,10994
P114,1,6400,6400
P114,2,8840,15240
P114,3,7361,22601
P114,4,6840,29440
P114,5,7066,36507
P114,6,6705,43212
P114,7,8420,51632
P114,8,7046,58678
P114,9,6697,65375
P114,10,5342,70717
P114,11,5419,76136
P114,12,5269,81405
P114,13,3532,84937
P114,14,3304,88240
P114,15,2852,91092
P114,16,2311,93404
P114,17,1909,95313
P114,18,1421,96734
P114,19,1118,97852
P114,20,895,98747
P114,21,735,99482
P114,22,332,99814
P114,23,517,100331
P114,24,0,100331
P114,25,196,100527
P114,26,395,100922
P114,27,269,101191
P114,28,162,101353
P114,29,0,101353
P114,30,138,101491
P114,31,0,101491
P114,32,277,101768
P114,33,0,101768
P114,34,0,101768
P114,35,0,101768
P114,36,43,101811
P114,37,0,101811
P114,38,0,101811
P114,39,186,101997
P114,40,211,102208
P114,41,38,102246
P114,42,391,102636
P114,43,83,102719
P114,44,0,102719
P114,45,35,102754
P114,46,127,102882
P114,47,0,102882
P114,48,0,102882
P114,49,90,102972
P114,50,0,102972
P114,51,412,103384
P114,52,0,103384
P115,1,1256,1256
P115,2,1092,2349
P115,3,1730,4079
P115,4,1847,5926
P115,5,1578,7504
P115,6,2095,9600
P115,7,1363,10963
P115,8,1538,12501
P115,9,1676,14178
P115,10,1354,15532
P115,11,1331,16863
P115,12,1202,18065
P115,13,1115,19180
P115,14,621,19801
P115,15,782,20583
P115,16,776,21359
P115,17,571,21930
P115,18,628,22557
P115,19,447,23004
P115,20,336,23340
P115,21,219,23559
P115,22,275,23834
P115,23,184,24018
P115,24,154,24172
P115,25,108,24280
P115,26,66,24346
P115,27,96,24442
P115,28,61,24502
P115,29,95,24597
P115,30,160,24758
P115,31,20,24778
P115,32,56,24834
P115,33,101,24934
P115,34,0,24934
P115,35,0,24934
P115,36,0,24934
P115,37,0,24934
P115,38,26,24960
P115,39,27,24987
P115,40,0,24987
P115,41,6,24994
P115,42,0,24994
P115,43,0,24994
P115,44,0,24994
P115,45,0,24994
P115,46,73,25066
P115,47,89,25155
P115,48,40,25195
P115,49,0,25195
P115,50,10,25205
P115,51,0,25205
P115,52,51,25256
P116,1,2455,2455
P116,2,3399,5854
P116,3,4174,10028
P116,4,4173,14201
P116,5,5282,19483
P116,6,5310,24794
P116,7,6238,31032
P116,8,6077,37109
P116,9,4376,41485
P116,10,5333,46818
P116,11,5601,52419
P116,12,4685,57104
P116,13,4463,61567
P116,14,4706,66273
P116,15,3621,69894
P116,16,3301,73195
P116,17,2337,75532
P116,18,2451,77983
P116,19,1981,79964
P116,20,1420,81384
P116,21,1441,82826
P116,22,1334,84159
P116,23,951,85110
P116,24,898,86008
P116,25,852,86860
P116,26,355,87215
P116,27,784,87999
P116,28,379,88378
P116,29,121,88500
P116,30,481,88980
P116,31,189,89170
P116,32,112,89281
P116,33,0,89281
P116,34,0,89281
P116,35,0,89281
P116,36,281,89562
P116,37,0,89562
P116,38,0,89562
P116,39,173,89735
P116,40,235,89970
P116,41,40,90011
P116,42,442,90453
P116,43,0,90453
P116,44,30,90483
P116,45,89,90572
P116,46,41,90614
P116,47,0,90614
P116,48,0,90614
P116,49,67,90681
P116,50,176,90857
P116,51,0,90857
P116,52,333,91190
P117,1,271,271
P117,2,262,533
P117,3,354,887
P117,4,342,1229
P117,5,311,1541
P117,6,420,1960
P117,7,429,2389
P117,8,400,2789
P117,9,418,3207
P117,10,446,3653
P117,11,461,4114
P117,12,531,4645
P117,13,435,5080
P117,14,483,5563
P117,15,400,5963
P117,16,416,6379
P117,17,497,6876
P117,18,407,7283
P117,19,306,7588
P117,20,281,7870
P117,21,280,8150
P117,22,247,8397
P117,23,243,8640
P117,24,199,8838
P117,25,142,8980
P117,26,125,9105
P117,27,122,9228
P117,28,112,9340
P117,29,94,9434
P117,30,80,9514
P117,31,72,9586
P117,32,72,9658
P117,33,50,9708
P117,34,4,9712
P117,35,17,9729
P117,36,5,9734
P117,37,28,9762
P117,38,12,9774
P117,39,0,9774
P117,40,10,9784
P117,41,0,9784
P117,42,0,9784
P117,43,28,9813
P117,44,35,9847
P117,45,1,9848
P117,46,0,9848
P117,47,0,9848
P117,48,26,9874
P117,49,9,9884
P117,50,25,9909
P117,51,0,9909
P117,52,4,9912
P118,1,149,149
P118,2,188,336
P118,3,247,584
P118,4,201,784
P118,5,234,1018
P118,6,278,1296
P118,7,390,1686
P118,8,348,2034
P118,9,380,2415
P118,10,398,2813
P118,11,402,3215
P118,12,375,3590
P118,13,612,4201
P118,14,482,4683
P118,15,348,5031
P118,16,510,5541
P118,17,457,5998
P118,18,490,6489
P118,19,375,6864
P118,20,308,7172
P118,21,329,7501
P118,22,317,7818
P118,23,315,8133
P118,24,196,8330
P118,25,208,8538
P118,26,210,8747
P118,27,187,8934
P118,28,166,9101
P118,29,128,9229
P118,30,107,9336
P118,31,95,9431
P118,32,79,9510
P118,33,121,9631
P118,34,79,9711
P118,35,81,9791
P118,36,55,9846
P118,37,24,9870
P118,38,42,9912
P118,39,32,9944
P118,40,9,9953
P118,41,9,9963
P118,42,28,9991
P118,43,15,10006
P118,44,37,10043
P118,45,25,10068
P118,46,0,10068
P118,47,20,10088
P118,48,38,10125
P118,49,37,10162
P118,50,0,10162
P118,51,7,10169
P118,52,13,10182
P119,1,157,157
P119,2,114,270
P119,3,433,703
P119,4,219,922
P119,5,155,1076
P119,6,138,1215
P119,7,322,1537
P119,8,195,1732
P119,9,530,2261
P119,10,433,2694
P119,11,463,3158
P119,12,311,3469
P119,13,711,4180
P119,14,567,4746
P119,15,797,5543
P119,16,885,6428
P119,17,1012,7440
P119,18,1204,8644
P119,19,729,9373
P119,20,981,10354
P119,21,1092,11446
P119,22,1103,12548
P119,23,1356,13904
P119,24,1548,15453
P119,25,1615,17067
P119,26,1668,18735
P119,27,1968,20703
P119,28,1874,22577
P119,29,1512,24090
P119,30,1839,25929
P119,31,2174,28103
P119,32,1667,29770
P119,33,2244,32014
P119,34,2261,34274
P119,35,1653,35928
P119,36,1893,37821
P119,37,1602,39423
P119,38,1828,41252
P119,39,1351,42602
P119,40,1659,44261
P119,41,1577,45838
P119,42,1533,47371
P119,43,1345,48716
P119,44,1171,49886
P119,45,1171,51057
P119,46,960,52017
P119,47,1169,53186
P119,48,1082,54268
P119,49,814,55082
P119,50,559,55641
P119,51,632,56272
P119,52,343,56615
P120,1,309,309
P120,2,318,628
P120,3,284,911
P120,4,375,1287
P120,5,336,1623
P120,6,364,1986
P120,7,269,2256
P120,8,306,2561
P120,9,253,2814
P120,10,328,3143
P120,11,322,3465
P120,12,282,3747
P120,13,310,4058
P120,14,275,4333
P120,15,288,4621
P120,16,207,4827
P120,17,319,5146
P120,18,209,5355
P120,19,190,5546
P120,20,223,5768
P120,21,226,5994
P120,22,229,6223
P120,23,133,6357
P120,24,170,6527
P120,25,158,6685
P120,26,134,6820
P120,27,89,6908
P120,28,84,6992
P120,29,58,7050
P120,30,77,7128
P120,31,68,7195
P120,32,80,7276
P120,33,65,7341
P120,34,71,7412
P120,35,57,7468
P120,36,58,7526
P120,37,63,7590
P120,38,34,7623
P120,39,50,7673
P120,40,8,7681
P120,41,9,7689
P120,42,18,7707
P120,43,23,7730
P120,44,8,7738
P120,45,0,7738
P120,46,12,7750
P120,47,12,7762
P120,48,0,7762
P120,49,32,7794
P120,50,29,7824
P120,51,0,7824
P120,52,14,7838
P121,1,1338,1338
P121,2,2153,3492
P121,3,1931,5423
P121,4,2381,7803
P121,5,2372,10175
P121,6,3598,13773
P121,7,2766,16539
P121,8,3255,19794
P121,9,2982,22776
P121,10,2368,25143
P121,11,2970,28114
P121,12,3077,31191
P121,13,2543,33735
P121,14,2354,36088
P121,15,2390,38479
P121,16,2184,40662
P121,17,1796,42458
P121,18,1816,44275
P121,19,1213,45488
P121,20,1226,46714
P121,21,991,47705
P121,22,952,48657
P121,23,811,49468
P121,24,765,50233
P121,25,564,50797
P121,26,374,51170
P121,27,314,51485
P121,28,306,51791
P121,29,342,52132
P121,30,270,52402
P121,31,113,52515
P121,32,203,52718
P121,33,62,52780
P121,34,0,52780
P121,35,211,52991
P121,36,0,52991
P121,37,61,53052
P121,38,0,53052
P121,39,84,53136
P121,40,76,53212
P121,41,134,53346
P121,42,0,53346
P121,43,0,53346
P121,44,117,53463
P121,45,193,53657
P121,46,0,53657
P121,47,11,53668
P121,48,87,53755
P121,49,0,53755
P121,50,267,54022
P121,51,0,54022
P121,52,0,54022
P122,1,91,91
P122,2,95,186
P122,3,110,295
P122,4,140,435
P122,5,145,581
P122,6,177,758
P122,7,157,915
P122,8,145,1060
P122,9,143,1203
P122,10,152,1355
P122,11,202,1557
P122,12,208,1765
P122,13,184,1949
P122,14,109,2057
P122,15,190,2248
P122,16,220,2468
P122,17,223,2691
P122,18,225,2915
P122,19,211,3127
P122,20,240,3367
P122,21,214,3580
P122,22,273,3854
P122,23,217,4070
P122,24,284,4355
P122,25,249,4604
P122,26,268,4872
P122,27,310,5182
P122,28,267,5449
P122,29,215,5664
P122,30,242,5906
P122,31,225,6131
P122,32,231,6362
P122,33,248,6610
P122,34,194,6803
P122,35,206,7010
P122,36,184,7194
P122,37,222,7416
P122,38,218,7633
P122,39,148,7781
P122,40,112,7893
P122,41,151,8044
P122,42,155,8200
P122,43,174,8373
P122,44,116,8489
P122,45,103,8592
P122,46,82,8674
P122,47,93,8767
P122,48,121,8888
P122,49,102,8990
P122,50,119,9109
P122,51,60,9169
P122,52,57,9225
P123,1,336,336
P123,2,432,768
P123,3,357,1125
P123,4,479,1604
P123,5,557,2161
P123,6,528,2689
P123,7,578,3268
P123,8,663,3931
P123,9,808,4739
P123,10,892,5631
P123,11,780,6411
P123,12,977,7388
P123,13,899,8287
P123,14,770,9057
P123,15,658,9716
P123,16,862,10578
P123,17,982,11560
P123,18,641,12202
P123,19,740,12941
P123,20,658,13599
P123,21,626,14225
P123,22,507,14733
P123,23,543,15276
P123,24,584,15859
P123,25,492,16352
P123,26,223,16575
P123,27,313,16888
P123,28,158,17046
P123,29,126,17172
P123,30,151,17323
P123,31,219,17542
P123,32,116,17658
P123,33,154,17812
P123,34,82,17894
P123,35,89,17983
P123,36,57,18040
P123,37,82,18121
P123,38,25,18146
P123,39,0,18146
P123,40,0,18146
P123,41,0,18146
P123,42,49,18195
P123,43,24,18220
P123,44,0,18220
P123,45,0,18220
P123,46,21,18240
P123,47,8,18248
P123,48,0,18248
P123,49,24,18273
P123,50,2,18275
P123,51,0,18275
P123,52,51,18326
P124,1,49,49
P124,2,64,112
P124,3,58,170
P124,4,78,249
P124,5,75,324
P124,6,106,430
P124,7,153,583
P124,8,137,720
P124,9,153,873
P124,10,195,1068
P124,11,190,1258
P124,12,208,1466
P124,13,236,1702
P124,14,240,1943
P124,15,226,2168
P124,16,266,2435
P124,17,225,2659
P124,18,275,2934
P124,19,233,3167
P124,20,244,3412
P124,21,188,3599
P124,22,217,3816
P124,23,194,4010
P124,24,153,4164
P124,25,152,4315
P124,26,119,4434
P124,27,118,4552
P124,28,72,4624
P124,29,74,4698
P124,30,57,4755
P124,31,50,4804
P124,32,23,4828
P124,33,47,4875
P124,34,41,4916
P124,35,29,4945
P124,36,18,4963
P124,37,35,4998
P124,38,17,5015
P124,39,12,5028
P124,40,16,5044
P124,41,0,5044
P124,42,20,5063
P124,43,3,5066
P124,44,0,5066
P124,45,7,5073
P124,46,2,5075
P124,47,19,5094
P124,48,28,5122
P124,49,0,5122
P124,50,0,5122
P124,51,0,5122
P124,52,0,5123
P125,1,575,575
P125,2,505,1080
P125,3,478,1559
P125,4,507,2065
P125,5,603,2668
P125,6,587,3255
P125,7,547,3802
P125,8,583,4385
P125,9,582,4968
P125,10,605,5573
P125,11,587,6160
P125,12,524,6684
P125,13,428,7112
P125,14,440,7552
P125,15,415,7967
P125,16,410,8377
P125,17,327,8704
P125,18,301,9005
P125,19,330,9336
P125,20,281,9617
P125,21,228,9845
P125,22,196,10041
P125,23,188,10229
P125,24,151,10380
P125,25,147,10527
P125,26,116,10643
P125,27,147,10790
P125,28,117,10907
P125,29,94,11001
P125,30,138,11139
P125,31,91,11229
P125,32,79,11308
P125,33,122,11430
P125,34,34,11465
P125,35,65,11530
P125,36,3,11533
P125,37,86,11618
P125,38,59,11678
P125,39,30,11708
P125,40,15,11723
P125,41,26,11748
P125,42,38,11787
P125,43,44,11831
P125,44,46,11877
P125,45,53,11930
P125,46,0,11930
P125,47,0,11930
P125,48,7,11937
P125,49,0,11937
P125,50,0,11937
P125,51,7,11944
P125,52,28,11972
P126,1,85,85
P126,2,79,163
P126,3,96,259
P126,4,148,407
P126,5,168,575
P126,6,122,697
P126,7,125,822
P126,8,200,1022
P126,9,211,1233
P126,10,208,1441
P126,11,205,1646
P126,12,241,1887
P126,13,284,2170
P126,14,286,2456
P126,15,299,2755
P126,16,233,2988
P126,17,289,3277
P126,18,194,3471
P126,19,208,3679
P126,20,196,3875
P126,21,159,4034
P126,22,134,4168
P126,23,160,4329
P126,24,133,4462
P126,25,123,4585
P126,26,98,4683
P126,27,111,4794
P126,28,98,4893
P126,29,64,4956
P126,30,72,5028
P126,31,59,5088
P126,32,35,5123
P126,33,25,5148
P126,34,21,5169
P126,35,10,5178
P126,36,11,5190
P126,37,9,5198
P126,38,18,5216
P126,39,0,5216
P126,40,18,5234
P126,41,6,5240
P126,42,10,5250
P126,43,10,5260
P126,44,0,5260
P126,45,33,5293
P126,46,12,5305
P126,47,3,5308
P126,48,2,5310
P126,49,0,5310
P126,50,0,5310
P126,51,4,5314
P126,52,0,5314
P127,1,25,25
P127,2,30,55
P127,3,39,94
P127,4,45,139
P127,5,50,190
P127,6,60,250
P127,7,83,333
P127,8,52,385
P127,9,72,457
P127,10,76,533
P127,11,74,608
P127,12,63,671
P127,13,61,732
P127,14,45,776
P127,15,48,825
P127,16,45,870
P127,17,45,914
P127,18,38,952
P127,19,28,980
P127,20,26,1006
P127,21,17,1023
P127,22,17,1040
P127,23,14,1054
P127,24,8,1062
P127,25,7,1069
P127,26,7,1076
P127,27,2,1077
P127,28,1,1078
P127,29,3,1081
P127,30,0,1081
P127,31,4,1085
P127,32,4,1089
P127,33,0,1089
P127,34,1,1091
P127,35,4,1094
P127,36,1,1096
P127,37,3,1099
P127,38,1,1100
P127,39,0,1100
P127,40,0,1100
P127,41,0,1100
P127,42,0,1101
P127,43,5,1105
P127,44,0,1105
P127,45,0,1105
P127,46,1,1106
P127,47,0,1106
P127,48,3,1109
P127,49,2,1111
P127,50,3,1114
P127,51,0,1114
P127,52,4,1117
P128,1,1047,1047
P128,2,852,1899
P128,3,1093,2992
P128,4,1032,4024
P128,5,1216,5240
P128,6,1670,6911
P128,7,1203,8114
P128,8,1128,9241
P128,9,928,10170
P128,10,1297,11467
P128,11,1264,12730
P128,12,1284,14014
P128,13,1281,15295
P128,14,1148,16443
P128,15,971,17414
P128,16,1101,18515
P128,17,1227,19742
P128,18,661,20404
P128,19,657,21061
P128,20,922,21982
P128,21,578,22561
P128,22,576,23137
P128,23,467,23604
P128,24,566,24170
P128,25,604,24773
P128,26,457,25230
P128,27,384,25615
P128,28,376,25991
P128,29,144,26134
P128,30,108,26242
P128,31,195,26437
P128,32,90,26527
P128,33,122,26649
P128,34,88,26737
P128,35,114,26852
P128,36,112,26963
P128,37,123,27086
P128,38,0,27086
P128,39,0,27086
P128,40,0,27086
P128,41,69,27155
P128,42,64,27219
P128,43,34,27253
P128,44,6,27259
P128,45,0,27259
P128,46,92,27351
P128,47,0,27351
P128,48,22,27373
P128,49,26,27399
P128,50,95,27494
P128,51,0,27494
P128,52,0,27494
P129,1,729,729
P129,2,806,1535
P129,3,971,2506
P129,4,1042,3548
P129,5,1337,4886
P129,6,1516,6401
P129,7,1945,8346
P129,8,1674,10021
P129,9,1636,11657
P129,10,1624,13281
P129,11,1966,15247
P129,12,1852,17099
P129,13,2422,19521
P129,14,2443,21964
P129,15,1617,23581
P129,16,2915,26496
P129,17,2181,28677
P129,18,1900,30577
P129,19,2208,32785
P129,20,1320,34105
P129,21,1208,35313
P129,22,1406,36719
P129,23,863,37582
P129,24,1200,38782
P129,25,1156,39939
P129,26,884,40822
P129,27,790,41613
P129,28,474,42087
P129,29,483,42570
P129,30,404,42975
P129,31,572,43547
P129,32,426,43972
P129,33,276,44248
P129,34,233,44481
P129,35,262,44743
P129,36,506,45249
P129,37,227,45475
P129,38,224,45700
P129,39,132,45832
P129,40,250,46081
P129,41,12,46093
P129,42,124,46217
P129,43,92,46309
P129,44,135,46444
P129,45,0,46444
P129,46,41,46485
P129,47,33,46518
P129,48,0,46518
P129,49,68,46586
P129,50,82,46669
P129,51,28,46696
P129,52,0,46696
P130,1,159,159
P130,2,219,377
P130,3,173,550
P130,4,257,807
P130,5,232,1039
P130,6,190,1228
P130,7,241,1469
P130,8,214,1683
P130,9,222,1905
P130,10,223,2128
P130,11,211,2339
P130,12,205,2544
P130,13,227,2770
P130,14,239,3009
P130,15,185,3195
P130,16,150,3344
P130,17,174,3518
P130,18,166,3684
P130,19,139,3822
P130,20,144,3967
P130,21,122,4089
P130,22,128,4218
P130,23,131,4348
P130,24,95,4443
P130,25,81,4524
P130,26,103,4627
P130,27,98,4725
P130,28,92,4817
P130,29,76,4893
P130,30,56,4949
P130,31,58,5007
P130,32,37,5044
P130,33,44,5088
P130,34,23,5112
P130,35,56,5168
P130,36,28,5196
P130,37,37,5233
P130,38,18,5251
P130,39,59,5310
P130,40,27,5337
P130,41,25,5362
P130,42,28,5390
P130,43,10,5400
P130,44,17,5417
P130,45,14,5431
P130,46,22,5453
P130,47,0,5453
P130,48,0,5453
P130,49,7,5460
P130,50,9,5469
P130,51,5,5474
P130,52,0,5474
P131,1,2688,2688
P131,2,2783,5472
P131,3,3558,9030
P131,4,2374,11404
P131,5,3818,15222
P131,6,3548,18770
P131,7,3606,22376
P131,8,2995,25372
P131,9,3063,28434
P131,10,3214,31649
P131,11,3337,34986
P131,12,3554,38541
P131,13,3240,41781
P131,14,2728,44509
P131,15,2765,47274
P131,16,2723,49997
P131,17,2380,52377
P131,18,2621,54998
P131,19,2165,57163
P131,20,2060,59223
P131,21,1510,60733
P131,22,1639,62372
P131,23,1661,64033
P131,24,1200,65233
P131,25,1180,66414
P131,26,1224,67637
P131,27,698,68336
P131,28,734,69070
P131,29,651,69721
P131,30,539,70260
P131,31,422,70682
P131,32,507,71189
P131,33,424,71613
P131,34,285,71898
P131,35,279,72177
P131,36,102,72280
P131,37,10,72289
P131,38,0,72289
P131,39,270,72559
P131,40,0,72559
P131,41,40,72600
P131,42,0,72600
P131,43,101,72700
P131,44,158,72858
P131,45,92,72950
P131,46,100,73050
P131,47,54,73104
P131,48,64,73168
P131,49,100,73268
P131,50,24,73292
P131,51,0,73292
P131,52,96,73389
P132,1,156,156
P132,2,206,361
P132,3,294,655
P132,4,321,976
P132,5,400,1376
P132,6,423,1800
P132,7,519,2319
P132,8,639,2958
P132,9,966,3924
P132,10,946,4870
P132,11,764,5634
P132,12,1078,6713
P132,13,956,7669
P132,14,1233,8902
P132,15,1069,9971
P132,16,956,10927
P132,17,1066,11994
P132,18,905,12899
P132,19,1063,13962
P132,20,675,14637
P132,21,717,15354
P132,22,608,15963
P132,23,499,16462
P132,24,366,16828
P132,25,249,17077
P132,26,339,17416
P132,27,159,17575
P132,28,217,17792
P132,29,142,17935
P132,30,163,18098
P132,31,151,18248
P132,32,73,18322
P132,33,39,18360
P132,34,101,18462
P132,35,0,18462
P132,36,96,18558
P132,37,34,18591
P132,38,77,18669
P132,39,3,18672
P132,40,0,18672
P132,41,0,18672
P132,42,12,18684
P132,43,0,18684
P132,44,30,18715
P132,45,46,18761
P132,46,0,18761
P132,47,0,18761
P132,48,0,18761
P132,49,10,18771
P132,50,26,18797
P132,51,50,18848
P132,52,0,18848
P133,1,70,70
P133,2,39,109
P133,3,141,250
P133,4,107,357
P133,5,125,482
P133,6,171,652
P133,7,84,736
P133,8,168,904
P133,9,204,1108
P133,10,253,1361
P133,11,318,1680
P133,12,207,1886
P133,13,125,2012
P133,14,156,2168
P133,15,216,2383
P133,16,235,2618
P133,17,370,2989
P133,18,268,3257
P133,19,241,3498
P133,20,373,3872
P133,21,368,4239
P133,22,458,4697
P133,23,444,5141
P133,24,319,5460
P133,25,450,5910
P133,26,414,6323
P133,27,546,6869
P133,28,626,7495
P133,29,562,8057
P133,30,504,8561
P133,31,584,9145
P133,32,840,9986
P133,33,840,10826
P133,34,873,11699
P133,35,759,12458
P133,36,690,13149
P133,37,668,13817
P133,38,654,14471
P133,39,875,15346
P133,40,958,16304
P133,41,758,17062
P133,42,710,17772
P133,43,714,18486
P133,44,644,19130
P133,45,881,20011
P133,46,685,20696
P133,47,904,21599
P133,48,789,22388
P133,49,847,23234
P133,50,492,23726
P133,51,649,24375
P133,52,593,24968
P134,1,45,45
P134,2,54,99
P134,3,55,154
P134,4,59,213
P134,5,53,265
P134,6,57,323
P134,7,58,380
P134,8,64,444
P134,9,47,492
P134,10,37,529
P134,11,42,571
P134,12,51,623
P134,13,64,687
P134,14,55,742
P134,15,40,782
P134,16,42,824
P134,17,50,874
P134,18,54,928
P134,19,41,969
P134,20,36,1005
P134,21,42,1047
P134,22,31,1078
P134,23,37,1115
P134,24,30,1145
P134,25,25,1170
P134,26,29,1199
P134,27,27,1226
P134,28,20,1246
P134,29,17,1263
P134,30,22,1285
P134,31,22,1307
P134,32,18,1324
P134,33,15,1339
P134,34,10,1349
P134,35,9,1358
P134,36,13,1371
P134,37,8,1379
P134,38,2,1382
P134,39,9,1391
P134,40,11,1402
P134,41,5,1406
P134,42,0,1406
P134,43,2,1408
P134,44,6,1414
P134,45,2,1416
P134,46,0,1416
P134,47,5,1421
P134,48,5,1427
P134,49,3,1430
P134,50,4,1434
P134,51,2,1436
P134,52,0,1436
P135,1,1535,1535
P135,2,1869,3404
P135,3,1296,4700
P135,4,1794,6494
P135,5,2151,8645
P135,6,1768,10413
P135,7,2064,12477
P135,8,2292,14769
P135,9,1780,16549
P135,10,2264,18813
P135,11,2244,21057
P135,12,2212,23269
P135,13,2436,25705
P135,14,2678,28384
P135,15,2774,31158
P135,16,2668,33827
P135,17,3466,37293
P135,18,1876,39169
P135,19,2991,42160
P135,20,2270,44430
P135,21,2397,46827
P135,22,2627,49454
P135,23,2398,51852
P135,24,1956,53808
P135,25,2137,55944
P135,26,1612,57557
P135,27,1555,59112
P135,28,1673,60785
P135,29,1093,61878
P135,30,1225,63102
P135,31,960,64063
P135,32,976,65039
P135,33,412,65450
P135,34,1084,66535
P135,35,564,67099
P135,36,626,67725
P135,37,894,68619
P135,38,582,69201
P135,39,268,69469
P135,40,529,69998
P135,41,615,70613
P135,42,153,70766
P135,43,508,71275
P135,44,257,71532
P135,45,523,72055
P135,46,348,72403
P135,47,537,72940
P135,48,0,72940
P135,49,151,73091
P135,50,168,73259
P135,51,24,73283
P135,52,0,73283
P136,1,209,209
P136,2,282,491
P136,3,273,764
P136,4,434,1198
P136,5,393,1591
